day,hour,minute,temperature_C,power_W,pmv
186,23,30,25.77,0.0,0.89
186,23,40,25.77,0.0,0.89
186,23,50,25.77,0.0,0.88
186,23,60,25.77,0.0,0.88
187,0,10,25.77,0.0,0.88
187,0,20,25.78,0.0,0.89
187,0,30,25.78,0.0,0.89
187,0,40,25.79,0.0,0.89
187,0,50,25.79,0.0,0.9
187,0,60,25.8,0.0,0.9
187,1,10,25.8,0.0,0.9
187,1,20,25.81,0.0,0.9
187,1,30,25.81,0.0,0.91
187,1,40,25.82,0.0,0.91
187,1,50,25.82,0.0,0.91
187,1,60,25.82,0.0,0.91
187,2,10,25.81,0.0,0.9
187,2,20,25.78,0.0,0.89
187,2,30,25.75,0.0,0.87
187,2,40,25.72,0.0,0.86
187,2,50,25.68,0.0,0.84
187,2,65,25.65,0.0,0.83
187,3,10,25.62,0.0,0.81
187,3,20,25.59,0.0,0.8
187,3,30,25.57,0.0,0.79
187,3,40,25.55,0.0,0.77
187,3,50,25.53,0.0,0.76
187,3,60,25.51,0.0,0.75
187,4,10,25.5,0.0,0.75
187,4,20,25.49,0.0,0.75
187,4,30,25.48,0.0,0.74
187,4,40,25.48,0.0,0.74
187,4,50,25.47,0.0,0.74
187,4,60,25.47,0.0,0.73
187,5,13,24.05,3675801.12,0.02
187,5,20,24.0,3265727.7,-0.0
187,5,35,24.0,3098353.22,-0.0
187,5,45,24.0,3020952.94,-0.0
187,5,55,24.0,2960637.71,-0.0
187,5,65,24.0,2917777.72,-0.0
187,6,13,24.0,3021050.81,-0.0
187,6,23,24.0,3071725.99,-0.0
187,6,33,24.0,3120856.31,-0.0
187,6,43,24.0,3168691.12,-0.0
187,6,53,24.0,3217771.15,-0.0
187,6,63,24.0,3268281.52,-0.0
187,7,13,24.0,3925056.84,-0.0
187,7,23,24.0,4038313.43,-0.0
187,7,33,24.0,4112492.88,-0.0
187,7,43,24.0,4175434.92,-0.0
187,7,53,24.0,4231050.34,-0.0
187,7,62,24.0,4281723.15,-0.0
187,8,12,24.0,4342502.72,-0.0
187,8,23,24.0,4401958.5,-0.0
187,8,32,24.0,4460027.93,-0.0
187,8,42,24.0,4515701.14,-0.0
187,8,53,24.0,4567498.39,-0.0
187,8,63,24.0,4617060.28,-0.0
187,9,13,24.0,4649467.39,-0.0
187,9,23,24.0,4679580.99,-0.0
187,9,32,24.0,4707715.04,-0.0
187,9,42,24.0,4733099.68,-0.0
187,9,53,24.0,4756323.13,-0.0
187,9,62,24.0,4781542.36,-0.0
187,10,12,24.0,4819610.13,-0.0
187,10,23,24.0,4858408.94,-0.0
187,10,33,24.0,4896303.21,-0.0
187,10,43,24.0,4932368.91,-0.0
187,10,53,24.0,4968443.32,-0.0
187,10,65,24.0,5012249.15,-0.0
187,11,15,24.0,4831921.85,-0.0
187,11,25,24.0,4838180.91,-0.0
187,11,30,24.0,4849234.53,-0.0
187,11,40,24.0,4866742.48,-0.0
187,11,50,24.0,4885391.02,-0.0
187,11,60,24.0,4904877.79,-0.0
187,12,10,24.0,5123071.79,-0.0
187,12,20,24.0,5158027.91,-0.0
187,12,30,24.0,5187303.36,-0.0
187,12,40,24.0,5214367.87,-0.0
187,12,50,24.0,5240029.11,-0.0
187,12,60,24.0,5264758.0,-0.0
187,13,10,24.0,5293726.39,-0.0
187,13,20,24.0,5321700.53,-0.0
187,13,30,24.0,5350545.41,-0.0
187,13,40,24.0,5375252.35,-0.0
187,13,50,24.0,5398440.44,-0.0
187,13,60,24.0,5420729.1,-0.0
187,14,10,24.0,5422242.68,-0.0
187,14,25,24.0,5424309.14,-0.0
187,14,35,24.0,5428709.89,-0.0
187,14,45,24.0,5428940.42,-0.0
187,14,55,24.0,5427611.8,-0.0
187,14,65,24.0,5425371.08,-0.0
187,15,15,24.0,5427885.41,-0.0
187,15,23,24.0,5425933.45,-0.0
187,15,33,24.0,5420557.18,-0.0
187,15,43,24.0,5422267.99,-0.0
187,15,55,24.0,5425857.78,-0.0
187,15,65,24.0,5427775.25,-0.0
187,16,15,24.0,4845197.41,-0.0
187,16,25,24.0,4763218.56,-0.0
187,16,35,24.0,4709463.78,-0.0
187,16,45,24.0,4653591.53,-0.0
187,16,55,24.0,4600042.55,-0.0
187,16,63,24.0,4551590.57,-0.0
187,17,13,24.0,4350954.55,-0.0
187,17,23,24.0,4305449.14,-0.0
187,17,33,24.0,4275567.03,-0.0
187,17,43,24.0,4228004.69,-0.0
187,17,53,24.0,4181113.01,-0.0
187,17,63,24.0,4130270.55,-0.0
187,18,13,24.0,3902278.75,-0.0
187,18,22,24.0,3665190.93,-0.0
187,18,32,24.0,3428052.94,-0.0
187,18,42,24.0,3225124.93,-0.0
187,18,52,24.0,3037423.9,-0.0
187,18,63,24.0,2861094.64,-0.0
187,19,13,24.0,2760720.28,-0.0
187,19,23,24.0,2694049.28,-0.0
187,19,33,24.0,2632810.3,-0.0
187,19,43,24.0,2576999.75,-0.0
187,19,53,24.0,2525174.99,-0.0
187,19,63,24.0,2475975.11,-0.0
187,20,15,24.0,2462286.53,-0.0
187,20,25,24.0,2449211.9,-0.0
187,20,35,24.0,2438018.25,-0.0
187,20,45,24.0,2427708.1,-0.0
187,20,55,24.0,2417956.01,-0.0
187,20,65,24.0,2408702.58,-0.0
187,21,13,24.4,0.0,0.2
187,21,25,24.72,0.0,0.36
187,21,35,24.83,0.0,0.41
187,21,45,24.87,0.0,0.43
187,21,55,24.88,0.0,0.44
187,21,65,24.88,0.0,0.44
187,22,15,24.89,0.0,0.45
187,22,20,24.93,0.0,0.46
187,22,30,24.96,0.0,0.48
187,22,40,25.0,0.0,0.5
187,22,50,25.05,0.0,0.52
187,22,60,25.09,0.0,0.55
187,23,10,25.03,0.0,0.52
187,23,20,25.01,0.0,0.51
187,23,30,25.0,0.0,0.5
187,23,40,25.0,0.0,0.5
187,23,50,25.0,0.0,0.5
187,23,60,25.01,0.0,0.51
188,0,10,25.01,0.0,0.51
188,0,20,25.01,0.0,0.51
188,0,30,25.01,0.0,0.51
188,0,40,25.01,0.0,0.51
188,0,50,25.01,0.0,0.51
188,0,60,25.01,0.0,0.51
188,1,10,25.01,0.0,0.5
188,1,20,25.0,0.0,0.5
188,1,30,24.99,0.0,0.49
188,1,40,24.97,0.0,0.49
188,1,50,24.96,0.0,0.48
188,1,60,24.95,0.0,0.48
188,2,10,24.95,0.0,0.47
188,2,20,24.95,0.0,0.47
188,2,30,24.95,0.0,0.47
188,2,40,24.95,0.0,0.47
188,2,50,24.95,0.0,0.48
188,2,60,24.95,0.0,0.48
188,3,10,24.95,0.0,0.48
188,3,20,24.95,0.0,0.47
188,3,30,24.95,0.0,0.47
188,3,40,24.94,0.0,0.47
188,3,50,24.94,0.0,0.47
188,3,60,24.93,0.0,0.46
188,4,10,24.92,0.0,0.46
188,4,20,24.91,0.0,0.45
188,4,30,24.9,0.0,0.45
188,4,40,24.88,0.0,0.44
188,4,50,24.87,0.0,0.43
188,4,60,24.85,0.0,0.43
188,5,13,24.03,3228161.25,0.01
188,5,20,24.0,2839228.45,-0.0
188,5,30,24.0,2712203.13,-0.0
188,5,40,24.0,2627813.58,-0.0
188,5,50,24.0,2561548.71,-0.0
188,5,60,24.0,2508340.83,-0.0
188,6,10,24.0,2317323.08,-0.0
188,6,20,24.0,2303571.78,-0.0
188,6,35,24.0,2291650.18,-0.0
188,6,45,24.0,2285520.63,-0.0
188,6,55,24.0,2281385.24,-0.0
188,6,65,24.0,2279485.0,-0.0
188,7,15,24.0,2427533.08,-0.0
188,7,25,24.0,2448612.82,-0.0
188,7,35,24.0,2461867.2,-0.0
188,7,45,24.0,2487885.25,-0.0
188,7,53,24.0,2519239.78,-0.0
188,7,62,24.0,2548999.94,-0.0
188,8,12,24.0,2592472.03,-0.0
188,8,22,24.0,2639081.2,-0.0
188,8,32,24.0,2681708.83,-0.0
188,8,42,24.0,2707025.18,-0.0
188,8,52,24.0,2725254.31,-0.0
188,8,62,24.0,2740404.0,-0.0
188,9,12,24.0,2730947.57,-0.0
188,9,23,24.0,2721968.95,-0.0
188,9,33,24.0,2712686.51,-0.0
188,9,45,24.0,2708662.92,-0.0
188,9,53,24.0,2703836.63,-0.0
188,9,63,24.0,2700629.6,-0.0
188,10,12,24.0,2757168.39,-0.0
188,10,23,24.0,2813785.18,-0.0
188,10,32,24.0,2868369.4,-0.0
188,10,42,24.0,2919842.28,-0.0
188,10,52,24.0,2969608.66,-0.0
188,10,62,24.0,3023214.34,-0.0
188,11,12,24.0,2887835.84,-0.0
188,11,23,24.0,2892775.47,-0.0
188,11,33,24.0,2905477.37,-0.0
188,11,43,24.0,2918863.01,-0.0
188,11,55,24.0,2934421.82,-0.0
188,11,65,24.0,2949894.88,-0.0
188,12,10,24.0,2916392.94,-0.0
188,12,20,24.0,2885474.77,-0.0
188,12,30,24.0,2856972.16,-0.0
188,12,40,24.0,2827132.17,-0.0
188,12,55,24.0,2794399.59,-0.0
188,12,63,24.0,2761234.0,-0.0
188,13,12,24.0,2750399.34,-0.0
188,13,23,24.0,2735820.62,-0.0
188,13,32,24.0,2720508.26,-0.0
188,13,42,24.0,2703598.61,-0.0
188,13,53,24.0,2685743.83,-0.0
188,13,62,24.0,2667113.39,-0.0
188,14,12,24.0,2655788.24,-0.0
188,14,23,24.0,2644071.13,-0.0
188,14,33,24.0,2632169.74,-0.0
188,14,43,24.0,2623660.91,-0.0
188,14,53,24.0,2616221.67,-0.0
188,14,65,24.0,2609533.0,-0.0
188,15,15,24.0,2589169.67,-0.0
188,15,25,24.0,2570265.9,-0.0
188,15,35,24.0,2552466.77,-0.0
188,15,45,24.0,2532084.37,-0.0
188,15,55,24.0,2511206.44,-0.0
188,15,65,24.0,2490214.67,-0.0
188,16,15,24.0,2394696.63,0.0
188,16,23,24.0,2358298.42,0.0
188,16,33,24.0,2325517.46,0.0
188,16,43,24.0,2298679.69,0.0
188,16,53,24.0,2274243.05,0.0
188,16,63,24.0,2251229.49,0.0
188,17,13,24.26,0.0,0.13
188,17,25,24.49,0.0,0.25
188,17,35,24.6,0.0,0.3
188,17,45,24.66,0.0,0.33
188,17,55,24.69,0.0,0.35
188,17,65,24.71,0.0,0.36
188,18,15,24.73,0.0,0.36
188,18,25,24.74,0.0,0.37
188,18,35,24.76,0.0,0.38
188,18,45,24.77,0.0,0.39
188,18,55,24.78,0.0,0.39
188,18,65,24.79,0.0,0.4
188,19,15,24.8,0.0,0.4
188,19,25,24.8,0.0,0.4
188,19,35,24.8,0.0,0.4
188,19,45,24.8,0.0,0.4
188,19,55,24.8,0.0,0.4
188,19,65,24.8,0.0,0.4
188,20,10,24.8,0.0,0.4
188,20,20,24.81,0.0,0.4
188,20,30,24.81,0.0,0.4
188,20,40,24.81,0.0,0.41
188,20,50,24.82,0.0,0.41
188,20,60,24.82,0.0,0.41
188,21,10,24.81,0.0,0.41
188,21,20,24.8,0.0,0.4
188,21,30,24.79,0.0,0.4
188,21,40,24.78,0.0,0.39
188,21,50,24.76,0.0,0.38
188,21,60,24.75,0.0,0.37
188,22,10,24.74,0.0,0.37
188,22,20,24.72,0.0,0.36
188,22,30,24.71,0.0,0.36
188,22,40,24.7,0.0,0.35
188,22,50,24.69,0.0,0.35
188,22,60,24.68,0.0,0.34
188,23,10,24.67,0.0,0.34
188,23,20,24.67,0.0,0.33
188,23,30,24.67,0.0,0.33
188,23,40,24.66,0.0,0.33
188,23,50,24.66,0.0,0.33
188,23,60,24.66,0.0,0.33
189,0,10,24.65,0.0,0.32
189,0,20,24.64,0.0,0.32
189,0,30,24.63,0.0,0.32
189,0,40,24.62,0.0,0.31
189,0,50,24.61,0.0,0.3
189,0,60,24.6,0.0,0.3
189,1,10,24.58,0.0,0.29
189,1,20,24.56,0.0,0.28
189,1,30,24.53,0.0,0.27
189,1,40,24.51,0.0,0.25
189,1,50,24.49,0.0,0.24
189,1,60,24.46,0.0,0.23
189,2,10,24.44,0.0,0.22
189,2,20,24.41,0.0,0.21
189,2,30,24.39,0.0,0.2
189,2,40,24.37,0.0,0.18
189,2,50,24.34,0.0,0.17
189,2,60,24.32,0.0,0.16
189,3,10,24.3,0.0,0.15
189,3,20,24.29,0.0,0.15
189,3,30,24.28,0.0,0.14
189,3,40,24.27,0.0,0.14
189,3,50,24.26,0.0,0.13
189,3,60,24.25,0.0,0.13
189,4,10,24.23,0.0,0.12
189,4,20,24.21,0.0,0.11
189,4,30,24.19,0.0,0.1
189,4,40,24.17,0.0,0.08
189,4,50,24.15,0.0,0.07
189,4,60,24.12,0.0,0.06
189,5,10,24.13,0.0,0.06
189,5,20,24.14,0.0,0.07
189,5,30,24.17,0.0,0.08
189,5,40,24.19,0.0,0.1
189,5,50,24.22,0.0,0.11
189,5,65,24.25,0.0,0.12
189,6,15,24.27,0.0,0.14
189,6,25,24.29,0.0,0.14
189,6,35,24.3,0.0,0.15
189,6,45,24.31,0.0,0.15
189,6,55,24.32,0.0,0.16
189,6,65,24.33,0.0,0.16
189,7,13,24.34,0.0,0.17
189,7,23,24.36,0.0,0.18
189,7,33,24.38,0.0,0.19
189,7,43,24.41,0.0,0.2
189,7,53,24.43,0.0,0.22
189,7,63,24.45,0.0,0.23
189,8,13,24.49,0.0,0.25
189,8,23,24.54,0.0,0.27
189,8,32,24.6,0.0,0.3
189,8,42,24.66,0.0,0.33
189,8,53,24.72,0.0,0.36
189,8,62,24.78,0.0,0.39
189,9,12,24.82,0.0,0.41
189,9,23,24.84,0.0,0.42
189,9,32,24.86,0.0,0.43
189,9,42,24.87,0.0,0.44
189,9,53,24.89,0.0,0.44
189,9,62,24.9,0.0,0.45
189,10,13,24.92,0.0,0.46
189,10,23,24.94,0.0,0.47
189,10,33,24.97,0.0,0.49
189,10,45,25.0,0.0,0.5
189,10,55,25.03,0.0,0.51
189,10,65,25.05,0.0,0.53
189,11,15,25.07,0.0,0.54
189,11,25,25.09,0.0,0.55
189,11,35,25.11,0.0,0.55
189,11,40,25.13,0.0,0.57
189,11,50,25.15,0.0,0.57
189,11,65,25.16,0.0,0.58
189,12,13,25.17,0.0,0.59
189,12,23,25.18,0.0,0.59
189,12,32,25.19,0.0,0.59
189,12,42,25.19,0.0,0.6
189,12,53,25.2,0.0,0.6
189,12,63,25.2,0.0,0.6
189,13,13,25.2,0.0,0.6
189,13,25,25.2,0.0,0.6
189,13,35,25.2,0.0,0.6
189,13,45,25.2,0.0,0.6
189,13,50,25.19,0.0,0.6
189,13,60,25.19,0.0,0.6
189,14,10,25.2,0.0,0.6
189,14,20,25.21,0.0,0.61
189,14,35,25.22,0.0,0.61
189,14,45,25.24,0.0,0.62
189,14,50,25.26,0.0,0.63
189,14,60,25.27,0.0,0.64
189,15,10,25.29,0.0,0.65
189,15,20,25.31,0.0,0.65
189,15,30,25.32,0.0,0.66
189,15,40,25.34,0.0,0.67
189,15,50,25.36,0.0,0.68
189,15,60,25.37,0.0,0.69
189,16,10,25.38,0.0,0.69
189,16,25,25.39,530408.52,0.7
189,16,30,25.4,473984.07,0.7
189,16,40,25.41,456605.36,0.71
189,16,55,25.42,0.0,0.71
189,16,65,25.42,475768.84,0.71
189,17,15,25.43,412828.09,0.71
189,17,25,25.43,389292.42,0.72
189,17,35,25.43,0.0,0.72
189,17,45,25.43,0.0,0.72
189,17,55,25.43,0.0,0.72
189,17,65,25.43,0.0,0.72
189,18,15,25.42,0.0,0.71
189,18,25,25.41,0.0,0.71
189,18,35,25.4,0.0,0.7
189,18,45,25.38,0.0,0.69
189,18,53,25.37,0.0,0.68
189,18,65,25.35,0.0,0.67
189,19,15,25.34,0.0,0.67
189,19,25,25.33,0.0,0.67
189,19,35,25.33,0.0,0.66
189,19,45,25.32,0.0,0.66
189,19,55,25.32,0.0,0.66
189,19,65,25.32,0.0,0.66
189,20,15,25.31,0.0,0.65
189,20,25,25.29,0.0,0.64
189,20,35,25.26,0.0,0.63
189,20,45,25.23,0.0,0.62
189,20,55,25.2,0.0,0.6
189,20,65,25.17,0.0,0.58
189,21,10,25.14,0.0,0.57
189,21,20,25.13,0.0,0.57
189,21,30,25.12,0.0,0.56
189,21,40,25.12,0.0,0.56
189,21,50,25.11,0.0,0.56
189,21,60,25.11,0.0,0.55
189,22,10,25.11,0.0,0.55
189,22,20,25.1,0.0,0.55
189,22,30,25.1,0.0,0.55
189,22,40,25.1,0.0,0.55
189,22,50,25.1,0.0,0.55
189,22,60,25.1,0.0,0.55
189,23,10,25.16,0.0,0.58
189,23,20,25.18,0.0,0.59
189,23,30,25.19,0.0,0.59
189,23,40,25.18,0.0,0.59
189,23,50,25.18,0.0,0.59
189,23,60,25.16,0.0,0.58
190,0,10,25.15,0.0,0.58
190,0,20,25.14,0.0,0.57
190,0,30,25.12,0.0,0.56
190,0,40,25.1,0.0,0.55
190,0,50,25.09,0.0,0.54
190,0,60,25.07,0.0,0.53
190,1,10,25.06,0.0,0.53
190,1,20,25.05,0.0,0.53
190,1,30,25.05,0.0,0.52
190,1,40,25.04,0.0,0.52
190,1,50,25.04,0.0,0.52
190,1,60,25.03,0.0,0.52
190,2,10,25.04,0.0,0.52
190,2,20,25.04,0.0,0.52
190,2,30,25.04,0.0,0.52
190,2,40,25.05,0.0,0.52
190,2,50,25.05,0.0,0.53
190,2,60,25.06,0.0,0.53
190,3,10,25.06,0.0,0.53
190,3,20,25.05,0.0,0.53
190,3,30,25.04,0.0,0.52
190,3,40,25.03,0.0,0.52
190,3,50,25.02,0.0,0.51
190,3,60,25.01,0.0,0.5
190,4,10,25.01,0.0,0.5
190,4,20,25.01,0.0,0.51
190,4,30,25.01,0.0,0.51
190,4,40,25.01,0.0,0.51
190,4,50,25.01,0.0,0.51
190,4,60,25.01,0.0,0.5
190,5,13,24.03,3378031.03,0.02
190,5,20,24.0,2891299.85,-0.0
190,5,30,24.0,2747647.65,-0.0
190,5,40,24.0,2655236.19,-0.0
190,5,50,24.0,2584650.88,-0.0
190,5,60,24.0,2529330.84,-0.0
190,6,10,24.0,2459907.67,-0.0
190,6,20,24.0,2452819.55,-0.0
190,6,30,24.0,2442155.17,-0.0
190,6,40,24.0,2434496.19,-0.0
190,6,50,24.0,2428541.04,-0.0
190,6,60,24.0,2423846.39,-0.0
190,7,10,24.0,3052913.85,-0.0
190,7,25,24.0,3114068.62,-0.0
190,7,35,24.0,3145034.05,-0.0
190,7,45,24.0,3169032.01,-0.0
190,7,55,24.0,3189372.43,-0.0
190,7,65,24.0,3207214.28,-0.0
190,8,15,24.0,3170851.36,-0.0
190,8,25,24.0,3131546.68,-0.0
190,8,35,24.0,3089697.76,-0.0
190,8,40,24.0,3051578.84,-0.0
190,8,50,24.0,3012320.85,-0.0
190,8,60,24.0,2972933.03,-0.0
190,9,15,24.0,2992977.0,-0.0
190,9,25,24.0,3019682.92,-0.0
190,9,35,24.0,3046232.58,-0.0
190,9,45,24.0,3068093.89,-0.0
190,9,55,24.0,3089040.78,-0.0
190,9,65,24.0,3109821.71,-0.0
190,10,15,24.0,3129833.95,-0.0
190,10,25,24.0,3150856.85,-0.0
190,10,35,24.0,3171587.94,-0.0
190,10,45,24.0,3192780.38,-0.0
190,10,55,24.0,3208234.78,-0.0
190,10,65,24.0,3227808.79,-0.0
190,11,15,24.0,3077035.42,-0.0
190,11,25,24.0,3067627.06,-0.0
190,11,35,24.0,3063969.84,-0.0
190,11,43,24.0,3060433.56,-0.0
190,11,53,24.0,3063214.56,-0.0
190,11,62,24.0,3065058.07,-0.0
190,12,12,24.0,3238922.21,-0.0
190,12,22,24.0,3271999.22,-0.0
190,12,32,24.0,3296671.47,-0.0
190,12,42,24.0,3316165.29,-0.0
190,12,53,24.0,3333504.52,-0.0
190,12,63,24.0,3353421.17,-0.0
190,13,15,24.0,3368149.74,-0.0
190,13,20,24.0,3382281.01,-0.0
190,13,30,24.0,3397620.13,-0.0
190,13,40,24.0,3414213.63,-0.0
190,13,50,24.0,3431415.91,-0.0
190,13,60,24.0,3448957.56,-0.0
190,14,10,24.0,3454639.27,-0.0
190,14,20,24.0,3460168.01,-0.0
190,14,30,24.0,3466262.22,-0.0
190,14,40,24.0,3468049.99,-0.0
190,14,55,24.0,3465912.11,-0.0
190,14,65,24.0,3464099.03,-0.0
190,15,13,24.0,3452056.8,-0.0
190,15,23,24.0,3436383.65,-0.0
190,15,33,24.0,3421191.88,-0.0
190,15,43,24.0,3408401.61,-0.0
190,15,53,24.0,3395620.89,-0.0
190,15,63,24.0,3382288.69,-0.0
190,16,13,24.0,2964736.29,-0.0
190,16,23,24.0,2908545.69,-0.0
190,16,33,24.0,2872912.11,-0.0
190,16,43,24.0,2840392.19,-0.0
190,16,53,24.0,2810939.49,-0.0
190,16,63,24.0,2784269.13,-0.0
190,17,13,24.0,2614359.23,-0.0
190,17,23,24.0,2556611.62,-0.0
190,17,33,24.0,2508703.82,-0.0
190,17,43,24.0,2460815.05,-0.0
190,17,53,24.0,2407463.38,-0.0
190,17,63,24.0,2358006.15,-0.0
190,18,13,24.0,2305002.81,-0.0
190,18,23,24.0,2253119.04,-0.0
190,18,33,24.0,2199247.8,-0.0
190,18,43,24.0,2153353.54,-0.0
190,18,53,24.0,2110746.78,-0.0
190,18,63,24.0,2068969.58,-0.0
190,19,13,24.0,2009658.1,-0.0
190,19,23,24.0,1970026.2,-0.0
190,19,33,24.0,1930376.76,-0.0
190,19,43,24.0,1900075.51,-0.0
190,19,53,24.0,1873333.49,-0.0
190,19,65,24.0,1849017.55,-0.0
190,20,15,24.0,1820691.61,-0.0
190,20,25,24.0,1793496.47,-0.0
190,20,35,24.0,1768292.15,-0.0
190,20,45,24.0,1744180.89,-0.0
190,20,55,24.0,1720929.61,-0.0
190,20,65,24.0,1698348.16,-0.0
190,21,13,24.21,0.0,0.11
190,21,25,24.36,0.0,0.18
190,21,35,24.4,0.0,0.2
190,21,45,24.41,0.0,0.2
190,21,55,24.4,0.0,0.2
190,21,65,24.39,0.0,0.19
190,22,15,24.37,0.0,0.18
190,22,25,24.35,0.0,0.18
190,22,35,24.34,0.0,0.17
190,22,40,24.32,0.0,0.16
190,22,50,24.31,0.0,0.15
190,22,60,24.29,0.0,0.15
190,23,10,24.26,0.0,0.13
190,23,25,24.24,0.0,0.12
190,23,35,24.22,0.0,0.11
190,23,45,24.19,0.0,0.1
190,23,55,24.17,0.0,0.08
190,23,65,24.14,0.0,0.07
191,0,15,24.13,0.0,0.06
191,0,20,24.12,0.0,0.06
191,0,30,24.11,0.0,0.06
191,0,40,24.11,0.0,0.05
191,0,50,24.1,0.0,0.05
191,0,60,24.1,0.0,0.05
191,1,10,24.09,0.0,0.05
191,1,20,24.09,0.0,0.04
191,1,30,24.09,0.0,0.04
191,1,40,24.08,0.0,0.04
191,1,50,24.08,0.0,0.04
191,1,60,24.08,0.0,0.04
191,2,10,24.07,0.0,0.03
191,2,20,24.05,0.0,0.03
191,2,30,24.04,0.0,0.02
191,2,40,24.02,0.0,0.01
191,2,50,24.0,0.0,0.0
191,2,60,23.98,0.0,-0.01
191,3,10,23.97,0.0,-0.01
191,3,20,23.96,0.0,-0.02
191,3,30,23.96,0.0,-0.02
191,3,40,23.95,0.0,-0.02
191,3,50,23.95,0.0,-0.03
191,3,60,23.95,0.0,-0.03
191,4,10,23.95,0.0,-0.02
191,4,20,23.96,0.0,-0.02
191,4,30,23.96,0.0,-0.02
191,4,40,23.96,0.0,-0.02
191,4,55,23.96,0.0,-0.02
191,4,65,23.96,0.0,-0.02
191,5,13,24.0,1737597.14,-0.0
191,5,25,24.0,1769033.43,-0.0
191,5,35,24.0,1775563.16,-0.0
191,5,45,24.0,1782879.86,-0.0
191,5,55,24.0,1790570.61,-0.0
191,5,65,24.0,1798599.42,-0.0
191,6,15,24.0,1572613.19,0.0
191,6,23,24.0,1615513.8,0.0
191,6,33,24.0,1654057.48,0.0
191,6,43,24.0,1694469.8,0.0
191,6,53,24.0,1737420.33,0.0
191,6,63,24.0,1781954.82,0.0
191,7,13,24.0,2326497.13,-0.0
191,7,23,24.0,2420949.38,-0.0
191,7,33,24.0,2495204.59,-0.0
191,7,43,24.0,2559974.49,-0.0
191,7,53,24.0,2618384.74,-0.0
191,7,63,24.0,2672576.52,-0.0
191,8,13,24.0,2729163.11,-0.0
191,8,25,24.0,2782975.64,-0.0
191,8,35,24.0,2835115.74,-0.0
191,8,45,24.0,2889403.76,-0.0
191,8,55,24.0,2944016.32,-0.0
191,8,65,24.0,2998633.08,-0.0
191,9,15,24.0,3042152.43,-0.0
191,9,25,24.0,3084972.75,-0.0
191,9,35,24.0,3127019.96,-0.0
191,9,45,24.0,3163210.56,-0.0
191,9,55,24.0,3197079.34,-0.0
191,9,60,24.0,3229942.61,-0.0
191,10,10,24.0,3230221.59,-0.0
191,10,20,24.0,3229108.45,-0.0
191,10,30,24.0,3225865.16,-0.0
191,10,40,24.0,3217520.58,-0.0
191,10,50,24.0,3206762.41,-0.0
191,10,60,24.0,3194719.87,-0.0
191,11,10,24.0,3015929.07,-0.0
191,11,20,24.0,2997045.01,-0.0
191,11,30,24.0,2982161.82,-0.0
191,11,40,24.0,2979471.09,-0.0
191,11,50,24.0,2981665.97,-0.0
191,11,60,24.0,2986625.75,-0.0
191,12,10,24.0,3212331.12,-0.0
191,12,25,24.0,3282057.9,-0.0
191,12,35,24.0,3348248.94,-0.0
191,12,45,24.0,3410572.66,-0.0
191,12,55,24.0,3471585.19,-0.0
191,12,65,24.0,3532161.52,-0.0
191,13,15,24.0,3545319.01,-0.0
191,13,25,24.0,3554129.6,-0.0
191,13,35,24.0,3562676.68,-0.0
191,13,45,24.0,3558143.22,-0.0
191,13,50,24.0,3549307.77,-0.0
191,13,60,24.0,3536861.43,-0.0
191,14,10,24.0,3520023.0,-0.0
191,14,20,24.0,3503804.61,-0.0
191,14,35,24.0,3488764.2,-0.0
191,14,45,24.0,3482040.8,-0.0
191,14,55,24.0,3478452.03,-0.0
191,14,65,24.0,3476286.64,-0.0
191,15,15,24.0,3431121.56,-0.0
191,15,25,24.0,3385138.6,-0.0
191,15,35,24.0,3336759.95,-0.0
191,15,45,24.0,3291644.48,-0.0
191,15,55,24.0,3247347.99,-0.0
191,15,65,24.0,3203423.09,-0.0
191,16,15,24.0,2713838.2,-0.0
191,16,25,24.0,2654678.59,-0.0
191,16,30,24.0,2619319.09,-0.0
191,16,40,24.0,2583228.06,-0.0
191,16,50,24.0,2549207.45,-0.0
191,16,60,24.0,2517215.79,-0.0
191,17,10,24.0,2349813.98,-0.0
191,17,25,24.0,2313891.55,-0.0
191,17,35,24.0,2287032.44,-0.0
191,17,45,24.0,2263638.18,-0.0
191,17,55,24.0,2242924.43,-0.0
191,17,65,24.0,2223644.68,-0.0
191,18,15,24.0,2215722.16,-0.0
191,18,25,24.0,2208317.21,-0.0
191,18,35,24.0,2202001.09,-0.0
191,18,45,24.0,2198795.86,-0.0
191,18,55,24.0,2197235.14,-0.0
191,18,60,24.0,2196493.14,-0.0
191,19,10,24.0,2147558.51,-0.0
191,19,20,24.0,2124404.5,-0.0
191,19,35,24.0,2100410.63,-0.0
191,19,45,24.0,2082635.6,-0.0
191,19,50,24.0,2067494.1,-0.0
191,19,60,24.0,2053958.62,-0.0
191,20,10,24.0,2049532.1,-0.0
191,20,20,24.0,2044687.97,-0.0
191,20,30,24.0,2040964.77,-0.0
191,20,40,24.0,2037517.8,-0.0
191,20,50,24.0,2034277.18,-0.0
191,20,60,24.0,2031193.36,-0.0
191,21,15,24.29,0.0,0.14
191,21,20,24.52,0.0,0.26
191,21,30,24.62,0.0,0.31
191,21,40,24.68,0.0,0.34
191,21,50,24.71,0.0,0.36
191,21,60,24.73,0.0,0.37
191,22,10,24.73,0.0,0.37
191,22,20,24.73,0.0,0.36
191,22,30,24.72,0.0,0.36
191,22,40,24.72,0.0,0.36
